"ID","n1","n2","in_ego","closeness","frequency"
67,0,12,1,2,4
67,0,13,1,3,4
67,0,14,1,2,4
67,0,15,1,2,4
67,0,16,1,2,4
67,0,17,1,3,5
67,0,18,1,1,4
67,0,19,1,1,3
67,0,20,1,3,5
67,1,2,1,NA,NA
67,3,4,1,NA,NA
67,1,5,1,NA,NA
67,2,5,1,NA,NA
67,1,6,1,NA,NA
67,2,6,1,NA,NA
67,5,6,1,NA,NA
67,1,7,1,NA,NA
67,2,7,1,NA,NA
67,5,7,1,NA,NA
67,6,7,1,NA,NA
67,1,8,1,NA,NA
67,2,8,1,NA,NA
67,5,8,1,NA,NA
67,6,8,1,NA,NA
67,7,8,1,NA,NA
67,1,9,1,NA,NA
67,2,9,1,NA,NA
67,5,9,1,NA,NA
67,6,9,1,NA,NA
67,7,9,1,NA,NA
67,8,9,1,NA,NA
67,1,10,1,NA,NA
67,2,10,1,NA,NA
67,5,10,1,NA,NA
67,1,11,1,NA,NA
67,2,11,1,NA,NA
67,5,11,1,NA,NA
67,6,11,1,NA,NA
67,7,11,1,NA,NA
67,8,11,1,NA,NA
67,9,11,1,NA,NA
67,1,12,1,NA,NA
67,2,12,1,NA,NA
67,5,12,1,NA,NA
67,6,12,1,NA,NA
67,7,12,1,NA,NA
67,8,12,1,NA,NA
67,9,12,1,NA,NA
67,11,12,1,NA,NA
67,1,13,1,NA,NA
67,2,13,1,NA,NA
67,5,13,1,NA,NA
67,6,13,1,NA,NA
67,7,13,1,NA,NA
67,8,13,1,NA,NA
67,9,13,1,NA,NA
67,11,13,1,NA,NA
67,12,13,1,NA,NA
67,1,14,1,NA,NA
67,2,14,1,NA,NA
67,5,14,1,NA,NA
67,6,14,1,NA,NA
67,7,14,1,NA,NA
67,8,14,1,NA,NA
67,9,14,1,NA,NA
67,11,14,1,NA,NA
67,12,14,1,NA,NA
67,13,14,1,NA,NA
67,1,15,1,NA,NA
67,2,15,1,NA,NA
67,5,15,1,NA,NA
67,6,15,1,NA,NA
67,7,15,1,NA,NA
67,8,15,1,NA,NA
67,9,15,1,NA,NA
67,11,15,1,NA,NA
67,12,15,1,NA,NA
67,13,15,1,NA,NA
67,14,15,1,NA,NA
67,1,16,1,NA,NA
67,2,16,1,NA,NA
67,5,16,1,NA,NA
67,1,17,1,NA,NA
67,2,17,1,NA,NA
67,16,17,1,NA,NA
67,1,18,1,NA,NA
67,2,18,1,NA,NA
67,15,18,1,NA,NA
67,16,18,1,NA,NA
67,17,18,1,NA,NA
67,1,19,1,NA,NA
67,2,19,1,NA,NA
67,16,19,1,NA,NA
67,17,19,1,NA,NA
67,18,19,1,NA,NA
67,1,20,1,NA,NA
68,0,1,1,3,4
68,0,2,1,3,5
68,0,3,1,3,4
68,0,4,1,3,5
68,0,5,1,3,5
68,0,6,1,3,5
68,0,7,1,3,5
68,0,8,1,1,2
68,0,9,1,2,3
68,0,10,1,2,4
68,0,11,1,3,4
68,1,2,1,NA,NA
68,1,3,1,NA,NA
68,2,3,1,NA,NA
68,5,6,1,NA,NA
68,5,7,1,NA,NA
68,6,7,1,NA,NA
68,6,8,1,NA,NA
68,2,9,1,NA,NA
68,4,10,1,NA,NA
69,0,1,1,3,5
69,0,2,1,3,5
69,0,3,1,3,5
69,0,4,1,3,4
69,0,5,1,2,5
69,0,6,1,3,4
69,0,7,1,2,3
69,0,8,1,3,2
69,0,9,1,2,4
69,0,10,1,3,4
69,0,11,1,3,4
69,0,12,1,2,3
69,0,13,1,3,5
69,0,14,1,3,5
69,0,15,1,3,5
69,2,4,1,NA,NA
69,1,6,1,NA,NA
69,5,6,1,NA,NA
69,6,7,1,NA,NA
69,1,8,1,NA,NA
69,2,8,1,NA,NA
69,5,8,1,NA,NA
69,6,8,1,NA,NA
69,2,9,1,NA,NA
69,4,9,1,NA,NA
69,5,9,1,NA,NA
69,8,9,1,NA,NA
69,2,10,1,NA,NA
69,4,10,1,NA,NA
69,8,10,1,NA,NA
69,9,10,1,NA,NA
69,1,11,1,NA,NA
69,2,11,1,NA,NA
69,8,11,1,NA,NA
69,9,11,1,NA,NA
69,10,11,1,NA,NA
69,6,12,1,NA,NA
69,7,12,1,NA,NA
69,6,13,1,NA,NA
69,13,14,1,NA,NA
69,13,15,1,NA,NA
69,14,15,1,NA,NA
7,0,1,1,3,5
7,0,2,1,3,5
7,0,3,1,3,5
7,1,2,1,NA,NA
7,1,3,1,NA,NA
7,2,3,1,NA,NA
70,0,1,1,3,5
70,0,2,1,2,5
70,0,3,1,3,4
70,0,4,1,3,4
70,0,5,1,2,4
70,0,6,1,2,4
70,0,7,1,1,2
70,0,8,1,2,4
70,1,2,1,NA,NA
70,1,5,1,NA,NA
70,1,6,1,NA,NA
70,5,6,1,NA,NA
70,1,7,1,NA,NA
70,2,7,1,NA,NA
70,5,7,1,NA,NA
70,1,8,1,NA,NA
72,0,1,1,3,5
72,0,2,1,2,4
72,0,3,1,3,5
72,0,4,1,3,5
72,0,5,1,2,4
72,0,6,1,1,4
72,0,7,1,2,4
72,0,8,1,2,4
72,0,9,1,3,5
72,0,10,1,2,5
72,0,11,1,2,5
72,0,12,1,2,5
72,0,13,1,3,5
72,0,14,1,3,5
72,0,15,1,3,5
72,0,16,1,3,4
72,0,17,1,3,5
72,0,18,1,3,4
72,0,19,1,3,4
72,0,20,1,3,4
72,0,21,1,3,5
72,0,22,1,3,4
72,1,2,1,NA,NA
72,1,3,1,NA,NA
72,2,3,1,NA,NA
72,1,4,1,NA,NA
72,2,4,1,NA,NA
72,3,4,1,NA,NA
72,4,5,1,NA,NA
72,4,6,1,NA,NA
72,5,6,1,NA,NA
72,4,7,1,NA,NA
72,5,7,1,NA,NA
72,6,7,1,NA,NA
72,4,8,1,NA,NA
72,5,8,1,NA,NA
72,6,8,1,NA,NA
72,7,8,1,NA,NA
72,4,9,1,NA,NA
72,5,9,1,NA,NA
72,6,9,1,NA,NA
72,7,9,1,NA,NA
72,8,9,1,NA,NA
72,9,10,1,NA,NA
72,9,11,1,NA,NA
72,10,11,1,NA,NA
72,9,12,1,NA,NA
72,10,12,1,NA,NA
72,11,12,1,NA,NA
72,13,14,1,NA,NA
72,11,15,1,NA,NA
72,15,17,1,NA,NA
72,17,18,1,NA,NA
72,17,19,1,NA,NA
72,18,19,1,NA,NA
72,17,20,1,NA,NA
72,18,20,1,NA,NA
72,19,20,1,NA,NA
72,15,21,1,NA,NA
72,17,21,1,NA,NA
72,15,22,1,NA,NA
72,21,22,1,NA,NA
73,0,1,1,3,5
73,0,2,1,2,4
73,0,3,1,2,4
73,0,4,1,2,4
73,0,5,1,1,4
73,3,4,1,NA,NA
73,3,5,1,NA,NA
73,4,5,1,NA,NA
74,0,1,1,3,4
74,0,2,1,2,4
74,0,3,1,3,3
74,0,4,1,3,5
74,0,5,1,3,4
74,0,6,1,3,4
74,0,7,1,2,3
74,0,8,1,3,3
74,0,9,1,2,2
74,0,10,1,3,2
74,0,11,1,2,3
74,0,12,1,2,2
74,0,13,1,3,4
74,0,14,1,3,4
74,0,15,1,1,3
74,0,16,1,2,3
74,0,17,1,3,5
74,0,18,1,3,5
74,0,19,1,2,4
74,0,20,1,1,3
74,0,21,1,1,3
74,0,22,1,1,3
74,1,2,1,NA,NA
74,5,6,1,NA,NA
74,3,7,1,NA,NA
74,1,9,1,NA,NA
74,5,9,1,NA,NA
74,3,10,1,NA,NA
74,1,11,1,NA,NA
74,2,11,1,NA,NA
74,5,11,1,NA,NA
74,1,12,1,NA,NA
74,11,12,1,NA,NA
74,1,13,1,NA,NA
74,2,13,1,NA,NA
74,11,13,1,NA,NA
74,12,13,1,NA,NA
74,3,15,1,NA,NA
74,3,16,1,NA,NA
74,15,16,1,NA,NA
74,17,18,1,NA,NA
74,19,20,1,NA,NA
74,19,21,1,NA,NA
74,20,21,1,NA,NA
74,19,22,1,NA,NA
74,20,22,1,NA,NA
74,21,22,1,NA,NA
75,0,1,1,3,5
75,0,2,1,3,5
75,0,3,1,3,4
75,0,4,1,2,3
75,0,5,1,3,5
75,0,6,1,2,3
75,0,7,1,2,4
75,0,8,1,2,5
75,0,9,1,2,4
75,0,10,1,3,4
75,0,11,1,3,5
75,0,12,1,2,4
75,1,2,1,NA,NA
75,1,3,1,NA,NA
75,2,3,1,NA,NA
75,1,4,1,NA,NA
75,2,4,1,NA,NA
75,3,4,1,NA,NA
75,1,5,1,NA,NA
75,2,5,1,NA,NA
75,3,5,1,NA,NA
75,4,5,1,NA,NA
75,1,6,1,NA,NA
75,1,7,1,NA,NA
75,2,7,1,NA,NA
75,3,7,1,NA,NA
75,4,7,1,NA,NA
75,5,7,1,NA,NA
75,1,8,1,NA,NA
75,2,8,1,NA,NA
75,3,8,1,NA,NA
75,4,8,1,NA,NA
75,5,8,1,NA,NA
75,7,8,1,NA,NA
75,1,9,1,NA,NA
75,2,9,1,NA,NA
75,3,9,1,NA,NA
75,4,9,1,NA,NA
75,5,9,1,NA,NA
75,7,9,1,NA,NA
75,8,9,1,NA,NA
75,11,12,1,NA,NA
76,0,1,1,2,5
76,0,2,1,3,5
76,0,3,1,3,5
76,0,4,1,2,4
76,0,5,1,2,5
76,0,6,1,2,5
76,0,7,1,3,5
76,0,8,1,1,4
76,0,9,1,3,5
76,0,10,1,2,3
76,0,11,1,2,4
76,0,12,1,2,4
76,0,13,1,2,4
76,0,14,1,1,4
76,0,15,1,2,4
76,0,16,1,2,4
76,0,17,1,2,4
76,1,2,1,NA,NA
76,1,3,1,NA,NA
76,2,3,1,NA,NA
76,3,4,1,NA,NA
76,1,5,1,NA,NA
76,2,5,1,NA,NA
76,3,6,1,NA,NA
76,3,7,1,NA,NA
76,6,7,1,NA,NA
76,1,8,1,NA,NA
76,2,8,1,NA,NA
76,5,8,1,NA,NA
76,1,9,1,NA,NA
76,2,9,1,NA,NA
76,3,9,1,NA,NA
76,5,9,1,NA,NA
76,5,10,1,NA,NA
76,1,11,1,NA,NA
76,2,11,1,NA,NA
76,4,11,1,NA,NA
76,5,11,1,NA,NA
76,8,11,1,NA,NA
76,9,11,1,NA,NA
76,12,13,1,NA,NA
76,3,14,1,NA,NA
76,4,14,1,NA,NA
76,3,15,1,NA,NA
76,4,15,1,NA,NA
76,14,15,1,NA,NA
76,9,16,1,NA,NA
76,1,17,1,NA,NA
76,2,17,1,NA,NA
76,5,17,1,NA,NA
76,8,17,1,NA,NA
76,9,17,1,NA,NA
76,16,17,1,NA,NA
77,0,1,1,3,5
77,0,2,1,2,4
77,0,3,1,3,5
77,0,4,1,3,4
77,0,5,1,3,4
77,0,6,1,1,4
77,0,7,1,3,4
77,0,8,1,3,3
77,0,9,1,3,3
77,2,3,1,NA,NA
77,2,4,1,NA,NA
77,3,4,1,NA,NA
77,1,5,1,NA,NA
77,1,6,1,NA,NA
77,5,6,1,NA,NA
77,1,7,1,NA,NA
78,0,1,1,3,5
78,0,2,1,2,5
78,0,3,1,2,4
78,0,4,1,2,4
78,0,5,1,1,4
78,0,6,1,1,4
78,1,2,1,NA,NA
78,1,6,1,NA,NA
78,2,6,1,NA,NA
79,0,1,1,2,4
79,0,2,1,2,4
79,0,3,1,2,4
79,0,4,1,2,4
79,0,5,1,2,4
79,0,6,1,2,4
79,0,7,1,1,4
79,0,8,1,2,4
79,0,9,1,2,4
79,0,10,1,2,4
79,0,11,1,2,4
79,0,12,1,2,4
79,0,13,1,2,4
79,0,14,1,2,4
79,0,15,1,2,5
79,0,16,1,2,4
79,0,17,1,2,4
79,0,18,1,2,4
79,0,19,1,2,4
79,1,2,1,NA,NA
79,1,3,1,NA,NA
79,2,3,1,NA,NA
79,4,5,1,NA,NA
79,4,6,1,NA,NA
79,5,6,1,NA,NA
79,5,7,1,NA,NA
79,6,7,1,NA,NA
79,2,8,1,NA,NA
79,3,8,1,NA,NA
79,4,9,1,NA,NA
79,5,9,1,NA,NA
79,6,9,1,NA,NA
79,7,9,1,NA,NA
79,1,10,1,NA,NA
79,2,10,1,NA,NA
79,4,11,1,NA,NA
79,5,11,1,NA,NA
79,6,11,1,NA,NA
79,9,11,1,NA,NA
79,4,12,1,NA,NA
79,5,12,1,NA,NA
79,7,12,1,NA,NA
79,11,12,1,NA,NA
79,4,13,1,NA,NA
79,5,13,1,NA,NA
79,6,13,1,NA,NA
79,7,13,1,NA,NA
79,9,13,1,NA,NA
79,11,13,1,NA,NA
79,1,14,1,NA,NA
79,14,15,1,NA,NA
79,1,17,1,NA,NA
79,1,18,1,NA,NA
79,1,19,1,NA,NA
79,10,19,1,NA,NA
8,0,1,1,2,4
8,0,2,1,3,5
8,0,3,1,3,5
8,0,4,1,1,2
8,0,5,1,2,5
8,0,6,1,2,3
8,2,3,1,NA,NA
8,2,5,1,NA,NA
8,4,5,1,NA,NA
8,2,6,1,NA,NA
8,4,6,1,NA,NA
8,5,6,1,NA,NA
80,0,1,1,3,4
80,0,2,1,3,4
80,0,3,1,3,4
80,0,4,1,3,5
80,0,5,1,2,5
80,0,6,1,2,5
80,0,7,1,2,5
80,0,8,1,2,5
80,0,9,1,3,5
80,0,10,1,3,4
80,0,11,1,3,4
80,0,12,1,3,4
80,0,13,1,3,4
80,0,14,1,3,4
80,1,2,1,NA,NA
80,1,3,1,NA,NA
80,2,3,1,NA,NA
80,3,5,1,NA,NA
80,4,5,1,NA,NA
80,6,7,1,NA,NA
80,4,8,1,NA,NA
80,9,10,1,NA,NA
80,11,12,1,NA,NA
80,11,13,1,NA,NA
80,12,13,1,NA,NA
81,0,1,1,3,5
81,0,2,1,3,4
81,0,3,1,3,4
81,0,4,1,3,5
81,0,5,1,3,5
81,0,6,1,3,5
81,0,7,1,2,5
81,0,8,1,2,5
81,1,2,1,NA,NA
81,4,5,1,NA,NA
81,4,6,1,NA,NA
81,5,6,1,NA,NA
81,7,8,1,NA,NA
82,0,1,1,3,4
82,0,2,1,3,3
82,0,3,1,3,4
82,0,4,1,3,2
82,0,5,1,3,5
82,0,6,1,3,5
82,0,7,1,3,5
82,0,8,1,3,5
82,0,9,1,3,5
82,0,10,1,3,5
82,0,11,1,3,5
82,0,12,1,3,4
82,0,13,1,3,3
82,0,14,1,3,2
82,0,15,1,3,4
82,0,16,1,3,2
82,0,17,1,2,4
82,0,18,1,2,4
82,0,19,1,2,3
82,0,20,1,2,4
82,0,21,1,3,5
82,0,22,1,2,4
82,0,23,1,3,4
82,0,24,1,2,3
82,0,25,1,3,3
82,0,26,1,1,2
82,0,27,1,2,2
82,0,28,1,2,2
82,0,29,1,1,2
82,0,30,1,1,2
82,1,2,1,NA,NA
82,1,3,1,NA,NA
82,2,3,1,NA,NA
82,1,4,1,NA,NA
82,2,4,1,NA,NA
82,3,4,1,NA,NA
82,5,6,1,NA,NA
82,8,9,1,NA,NA
82,8,10,1,NA,NA
82,9,10,1,NA,NA
82,8,11,1,NA,NA
82,9,11,1,NA,NA
82,10,11,1,NA,NA
82,6,12,1,NA,NA
82,12,13,1,NA,NA
82,5,14,1,NA,NA
82,12,14,1,NA,NA
82,13,14,1,NA,NA
82,12,15,1,NA,NA
82,6,16,1,NA,NA
82,12,16,1,NA,NA
82,13,16,1,NA,NA
82,15,16,1,NA,NA
82,7,17,1,NA,NA
82,7,18,1,NA,NA
82,17,18,1,NA,NA
82,7,19,1,NA,NA
82,7,20,1,NA,NA
82,19,20,1,NA,NA
82,5,21,1,NA,NA
82,19,23,1,NA,NA
82,19,24,1,NA,NA
82,23,24,1,NA,NA
82,12,25,1,NA,NA
82,13,25,1,NA,NA
82,14,25,1,NA,NA
82,17,26,1,NA,NA
82,18,26,1,NA,NA
82,7,27,1,NA,NA
82,23,29,1,NA,NA
82,24,29,1,NA,NA
82,23,30,1,NA,NA
82,24,30,1,NA,NA
83,0,1,1,3,5
83,0,2,1,3,4
83,0,3,1,3,4
83,0,4,1,3,5
83,0,5,1,3,5
83,0,6,1,3,5
83,0,7,1,3,5
83,0,8,1,3,5
83,0,9,1,3,5
83,0,10,1,3,5
83,0,11,1,3,5
83,0,12,1,3,5
83,0,13,1,3,5
83,0,14,1,2,5
83,0,15,1,3,5
83,0,16,1,2,5
83,0,17,1,3,5
83,1,2,1,NA,NA
83,1,3,1,NA,NA
83,2,3,1,NA,NA
83,4,5,1,NA,NA
83,4,6,1,NA,NA
83,5,6,1,NA,NA
83,4,7,1,NA,NA
83,5,7,1,NA,NA
83,6,7,1,NA,NA
83,4,8,1,NA,NA
83,5,8,1,NA,NA
83,6,8,1,NA,NA
83,7,8,1,NA,NA
83,9,10,1,NA,NA
83,9,11,1,NA,NA
83,10,11,1,NA,NA
83,10,12,1,NA,NA
83,1,13,1,NA,NA
83,9,13,1,NA,NA
83,12,13,1,NA,NA
83,3,14,1,NA,NA
83,10,15,1,NA,NA
83,12,15,1,NA,NA
83,13,15,1,NA,NA
83,9,17,1,NA,NA
83,10,17,1,NA,NA
83,11,17,1,NA,NA
83,12,17,1,NA,NA
83,13,17,1,NA,NA
83,14,17,1,NA,NA
83,15,17,1,NA,NA
84,0,1,1,3,5
84,0,2,1,3,4
84,0,3,1,3,5
84,0,4,1,3,5
84,0,5,1,3,5
84,0,6,1,3,4
84,0,7,1,3,5
84,0,8,1,3,4
84,0,9,1,2,4
84,0,10,1,3,4
84,0,11,1,2,4
84,1,3,1,NA,NA
84,1,4,1,NA,NA
84,3,4,1,NA,NA
84,1,5,1,NA,NA
84,3,5,1,NA,NA
84,1,6,1,NA,NA
84,4,6,1,NA,NA
84,5,6,1,NA,NA
84,1,7,1,NA,NA
84,3,7,1,NA,NA
84,5,7,1,NA,NA
84,1,9,1,NA,NA
84,5,9,1,NA,NA
84,6,9,1,NA,NA
85,0,1,1,3,5
85,0,2,1,1,4
85,0,3,1,2,4
85,0,4,1,2,4
85,0,5,1,3,5
85,0,6,1,3,5
85,0,7,1,3,5
85,0,8,1,1,3
85,0,9,1,2,5
85,0,10,1,2,5
85,0,11,1,3,3
85,1,3,1,NA,NA
85,4,8,1,NA,NA
85,6,8,1,NA,NA
85,9,10,1,NA,NA
86,0,1,1,3,5
86,0,2,1,2,4
86,0,3,1,3,3
86,0,4,1,3,5
86,0,5,1,3,5
86,0,6,1,2,4
86,0,7,1,3,5
86,0,8,1,2,5
86,0,9,1,3,5
86,0,10,1,3,5
86,0,11,1,1,4
86,0,12,1,3,4
86,1,3,1,NA,NA
86,2,4,1,NA,NA
86,2,5,1,NA,NA
86,4,5,1,NA,NA
86,2,6,1,NA,NA
86,4,6,1,NA,NA
86,5,6,1,NA,NA
86,7,8,1,NA,NA
86,9,10,1,NA,NA
86,9,12,1,NA,NA
86,10,12,1,NA,NA
87,0,1,1,3,4
87,0,2,1,2,4
87,0,3,1,2,4
87,0,4,1,2,3
87,0,5,1,2,3
87,0,6,1,1,3
87,0,7,1,1,3
87,0,8,1,2,4
87,0,9,1,2,2
87,0,10,1,1,4
87,0,11,1,1,4
87,0,12,1,1,3
87,0,13,1,2,5
87,0,14,1,2,4
87,0,15,1,3,5
87,0,16,1,1,5
87,0,17,1,1,4
87,0,18,1,1,3
87,0,19,1,1,1
87,0,20,1,3,5
87,0,21,1,3,5
87,0,22,1,2,5
87,0,23,1,1,5
87,0,24,1,1,3
87,0,25,1,1,4
87,0,26,1,1,3
87,0,27,1,2,3
87,1,2,1,NA,NA
87,2,3,1,NA,NA
87,4,5,1,NA,NA
87,6,7,1,NA,NA
87,1,8,1,NA,NA
87,10,11,1,NA,NA
87,1,12,1,NA,NA
87,2,12,1,NA,NA
87,8,12,1,NA,NA
87,10,12,1,NA,NA
87,11,12,1,NA,NA
87,13,14,1,NA,NA
87,12,17,1,NA,NA
87,10,18,1,NA,NA
87,12,18,1,NA,NA
87,13,20,1,NA,NA
87,14,20,1,NA,NA
87,13,21,1,NA,NA
87,14,21,1,NA,NA
87,20,21,1,NA,NA
87,20,22,1,NA,NA
87,21,22,1,NA,NA
87,20,23,1,NA,NA
87,21,23,1,NA,NA
87,20,24,1,NA,NA
87,21,24,1,NA,NA
87,14,26,1,NA,NA
88,0,1,1,3,4
88,0,2,1,2,4
88,0,3,1,2,4
88,0,4,1,2,4
88,0,5,1,2,4
88,0,6,1,2,5
88,0,7,1,3,5
88,0,8,1,2,4
88,0,9,1,3,4
88,0,10,1,2,4
88,0,11,1,3,5
88,0,12,1,3,5
88,0,13,1,2,3
88,1,2,1,NA,NA
88,1,3,1,NA,NA
88,2,3,1,NA,NA
88,1,4,1,NA,NA
88,2,4,1,NA,NA
88,3,4,1,NA,NA
88,1,6,1,NA,NA
88,2,6,1,NA,NA
88,8,10,1,NA,NA
88,11,13,1,NA,NA
89,0,1,1,3,5
89,0,2,1,3,5
89,0,3,1,3,4
89,0,4,1,3,3
89,0,5,1,2,4
89,0,6,1,2,5
89,0,7,1,2,5
89,0,8,1,2,4
89,0,9,1,3,3
89,0,10,1,2,4
89,0,11,1,3,4
89,0,12,1,3,2
89,0,13,1,2,2
89,1,2,1,NA,NA
89,3,4,1,NA,NA
89,1,5,1,NA,NA
89,3,5,1,NA,NA
89,1,6,1,NA,NA
89,1,7,1,NA,NA
89,6,7,1,NA,NA
89,6,8,1,NA,NA
89,7,8,1,NA,NA
89,2,9,1,NA,NA
89,3,9,1,NA,NA
89,4,9,1,NA,NA
89,5,9,1,NA,NA
89,1,10,1,NA,NA
89,2,10,1,NA,NA
89,6,10,1,NA,NA
89,7,10,1,NA,NA
89,3,11,1,NA,NA
89,4,11,1,NA,NA
89,9,11,1,NA,NA
89,3,12,1,NA,NA
89,4,12,1,NA,NA
89,9,12,1,NA,NA
89,11,12,1,NA,NA
89,1,13,1,NA,NA
89,6,13,1,NA,NA
9,0,1,1,3,5
9,0,2,1,3,5
9,0,3,1,3,5
9,0,4,1,3,5
9,0,5,1,2,5
9,1,2,1,NA,NA
9,1,3,1,NA,NA
9,2,3,1,NA,NA
9,1,4,1,NA,NA
9,2,4,1,NA,NA
9,3,4,1,NA,NA
9,1,5,1,NA,NA
9,4,5,1,NA,NA
90,0,1,1,3,5
90,0,2,1,2,5
90,0,3,1,3,5
90,0,4,1,2,5
90,0,5,1,2,5
90,0,6,1,2,4
90,0,7,1,3,5
90,0,8,1,3,5
90,0,9,1,3,5
90,0,10,1,2,5
90,0,11,1,3,4
90,0,12,1,3,4
90,0,13,1,3,3
90,0,14,1,3,3
90,0,15,1,3,5
90,0,16,1,3,5
90,0,17,1,2,4
90,0,18,1,2,4
90,0,19,1,3,4
90,0,20,1,2,4
90,1,2,1,NA,NA
90,1,3,1,NA,NA
90,2,3,1,NA,NA
90,1,4,1,NA,NA
90,2,4,1,NA,NA
90,3,4,1,NA,NA
90,4,5,1,NA,NA
90,1,6,1,NA,NA
90,4,6,1,NA,NA
90,1,7,1,NA,NA
90,2,7,1,NA,NA
90,3,7,1,NA,NA
90,4,7,1,NA,NA
90,1,8,1,NA,NA
90,2,8,1,NA,NA
90,3,8,1,NA,NA
90,4,8,1,NA,NA
90,7,8,1,NA,NA
90,1,9,1,NA,NA
90,2,9,1,NA,NA
90,3,9,1,NA,NA
90,7,9,1,NA,NA
90,8,9,1,NA,NA
90,7,10,1,NA,NA
90,8,10,1,NA,NA
90,9,10,1,NA,NA
90,1,11,1,NA,NA
90,7,11,1,NA,NA
90,8,11,1,NA,NA
90,9,11,1,NA,NA
90,10,11,1,NA,NA
90,1,12,1,NA,NA
90,7,12,1,NA,NA
90,8,12,1,NA,NA
90,9,12,1,NA,NA
90,10,12,1,NA,NA
90,11,12,1,NA,NA
90,1,13,1,NA,NA
90,7,13,1,NA,NA
90,8,13,1,NA,NA
90,9,13,1,NA,NA
90,10,13,1,NA,NA
90,11,13,1,NA,NA
90,12,13,1,NA,NA
90,1,14,1,NA,NA
90,7,14,1,NA,NA
90,8,14,1,NA,NA
90,9,14,1,NA,NA
90,10,14,1,NA,NA
90,11,14,1,NA,NA
90,12,14,1,NA,NA
90,13,14,1,NA,NA
90,1,15,1,NA,NA
90,2,15,1,NA,NA
90,3,15,1,NA,NA
90,4,15,1,NA,NA
90,7,15,1,NA,NA
90,8,15,1,NA,NA
90,9,15,1,NA,NA
90,1,16,1,NA,NA
90,2,16,1,NA,NA
90,3,16,1,NA,NA
90,4,16,1,NA,NA
90,7,16,1,NA,NA
90,8,16,1,NA,NA
90,9,16,1,NA,NA
90,1,17,1,NA,NA
90,2,17,1,NA,NA
90,6,17,1,NA,NA
90,1,18,1,NA,NA
90,2,18,1,NA,NA
90,3,18,1,NA,NA
90,6,18,1,NA,NA
90,17,18,1,NA,NA
90,1,19,1,NA,NA
90,17,19,1,NA,NA
90,1,20,1,NA,NA
90,19,20,1,NA,NA
91,0,1,1,3,5
91,0,2,1,2,5
91,0,3,1,2,5
91,0,4,1,2,5
91,0,5,1,1,5
91,0,6,1,1,4
91,0,7,1,1,4
91,0,8,1,1,4
91,0,9,1,1,4
91,0,10,1,2,4
91,0,11,1,1,4
91,0,12,1,1,4
91,0,13,1,1,4
91,0,14,1,1,4
91,0,15,1,1,4
91,0,16,1,1,2
91,2,3,1,NA,NA
91,2,4,1,NA,NA
91,3,4,1,NA,NA
91,2,5,1,NA,NA
91,4,5,1,NA,NA
91,4,6,1,NA,NA
91,2,7,1,NA,NA
91,4,7,1,NA,NA
91,5,7,1,NA,NA
91,3,8,1,NA,NA
91,7,8,1,NA,NA
91,2,9,1,NA,NA
91,4,9,1,NA,NA
91,7,9,1,NA,NA
91,2,10,1,NA,NA
91,3,10,1,NA,NA
91,4,11,1,NA,NA
91,6,11,1,NA,NA
91,12,13,1,NA,NA
91,12,14,1,NA,NA
91,13,14,1,NA,NA
91,12,15,1,NA,NA
91,13,15,1,NA,NA
91,14,15,1,NA,NA
91,2,16,1,NA,NA
92,0,1,1,3,5
92,0,2,1,2,4
92,0,3,1,2,4
92,0,4,1,3,5
92,0,5,1,3,4
92,0,6,1,2,4
92,0,7,1,3,4
92,0,8,1,3,4
92,0,9,1,3,4
92,0,10,1,2,5
92,0,11,1,2,5
92,1,4,1,NA,NA
92,1,5,1,NA,NA
92,4,5,1,NA,NA
92,1,6,1,NA,NA
92,1,7,1,NA,NA
92,1,8,1,NA,NA
92,7,8,1,NA,NA
92,1,9,1,NA,NA
92,7,9,1,NA,NA
92,8,9,1,NA,NA
92,1,10,1,NA,NA
92,6,10,1,NA,NA
93,0,1,1,3,5
93,0,2,1,3,5
93,0,3,1,3,5
93,0,4,1,3,5
93,0,5,1,2,4
93,0,6,1,2,4
93,0,7,1,3,4
93,0,8,1,2,5
93,0,9,1,2,3
93,1,2,1,NA,NA
93,3,5,1,NA,NA
93,1,6,1,NA,NA
93,4,7,1,NA,NA
93,3,8,1,NA,NA
93,4,9,1,NA,NA
93,7,9,1,NA,NA
94,0,1,1,3,5
94,0,2,1,3,5
94,0,3,1,3,4
94,0,4,1,3,4
94,0,5,1,3,4
94,0,6,1,3,4
94,0,7,1,3,4
94,0,8,1,3,4
94,1,2,1,NA,NA
94,3,4,1,NA,NA
94,4,5,1,NA,NA
94,3,6,1,NA,NA
94,3,7,1,NA,NA
94,6,7,1,NA,NA
94,2,8,1,NA,NA
95,0,1,1,3,5
95,0,2,1,3,5
95,0,3,1,3,4
95,0,4,1,3,4
95,0,5,1,2,5
95,1,2,1,NA,NA
95,3,4,1,NA,NA
95,1,5,1,NA,NA
95,2,5,1,NA,NA
96,0,1,1,3,5
96,0,2,1,3,5
96,0,3,1,3,5
96,0,4,1,3,5
96,0,5,1,3,4
96,0,6,1,2,4
96,0,7,1,3,4
96,0,8,1,3,4
96,0,9,1,2,3
96,0,10,1,3,4
96,0,11,1,2,4
96,0,12,1,2,5
96,0,13,1,2,4
96,0,14,1,2,4
96,0,15,1,2,3
96,0,16,1,2,3
96,0,17,1,2,3
96,0,18,1,3,4
96,0,19,1,2,3
96,1,3,1,NA,NA
